"ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME",
"KOA","Kona, HI","LAX","Los Angeles, CA",
"KOA","Kona, HI","SJC","San Jose, CA",
"KOA","Kona, HI","SAN","San Diego, CA",
"KOA","Kona, HI","SEA","Seattle, WA",
"KOA","Kona, HI","PDX","Portland, OR",
"KOA","Kona, HI","LAX","Los Angeles, CA",
"KOA","Kona, HI","SJC","San Jose, CA",
"KOA","Kona, HI","SFO","San Francisco, CA",
"KOA","Kona, HI","LAX","Los Angeles, CA",
"KOA","Kona, HI","DEN","Denver, CO",
"KOA","Kona, HI","DEN","Denver, CO",
"KOA","Kona, HI","BFI","Seattle, WA",
"KOA","Kona, HI","LAX","Los Angeles, CA",
"KOA","Kona, HI","SFO","San Francisco, CA",
"KOA","Kona, HI","HNL","Honolulu, HI",
"KOA","Kona, HI","OGG","Kahului, HI",
"KOA","Kona, HI","OGG","Kahului, HI",
"KOA","Kona, HI","SNA","Santa Ana, CA",
"KOA","Kona, HI","MRY","Monterey, CA",
"KOA","Kona, HI","VNY","Van Nuys, CA",
"KOA","Kona, HI","OAK","Oakland, CA",
"KOA","Kona, HI","OAK","Oakland, CA",
"KOA","Kona, HI","HNL","Honolulu, HI",
"KOA","Kona, HI","OGG","Kahului, HI",
"KOA","Kona, HI","SJC","San Jose, CA",
"KOA","Kona, HI","OAK","Oakland, CA",
"KOA","Kona, HI","HNL","Honolulu, HI",
"KOA","Kona, HI","OGG","Kahului, HI",
"KOA","Kona, HI","SJC","San Jose, CA",
"KOA","Kona, HI","HNL","Honolulu, HI",
"KOA","Kona, HI","OGG","Kahului, HI",
"KOA","Kona, HI","ITO","Hilo, HI",
"KOT","Kotlik, AK","UNK","Unalakleet, AK",
"KOT","Kotlik, AK","UNK","Unalakleet, AK",
"KOT","Kotlik, AK","EMK","Emmonak, AK",
"KOT","Kotlik, AK","UNK","Unalakleet, AK",
"KOT","Kotlik, AK","KSM","St. Mary's, AK",
"KOT","Kotlik, AK","MOU","Mountain Village, AK",
"KOT","Kotlik, AK","OME","Nome, AK",
"KOT","Kotlik, AK","EMK","Emmonak, AK",
"KOT","Kotlik, AK","UNK","Unalakleet, AK",
"KOT","Kotlik, AK","KSM","St. Mary's, AK",
"KOT","Kotlik, AK","ANC","Anchorage, AK",
"KOT","Kotlik, AK","MOU","Mountain Village, AK",
"KOT","Kotlik, AK","EMK","Emmonak, AK",
"KOT","Kotlik, AK","AUK","Alakanuk, AK",
"KOT","Kotlik, AK","SXP","Sheldon Point, AK",
"KOT","Kotlik, AK","BET","Bethel, AK",
"KOT","Kotlik, AK","EMK","Emmonak, AK",
"KOT","Kotlik, AK","AUK","Alakanuk, AK",
"KOT","Kotlik, AK","BET","Bethel, AK",
"KOT","Kotlik, AK","EMK","Emmonak, AK",
"KOT","Kotlik, AK","BET","Bethel, AK",
"KOT","Kotlik, AK","BET","Bethel, AK",
"KOT","Kotlik, AK","BET","Bethel, AK",
"KOT","Kotlik, AK","OME","Nome, AK",
"KOY","Olga Bay, AK","A43","Kodiak Island, AK",
"KOY","Olga Bay, AK","KMY","Moser Bay, AK",
"KOZ","Ouzinkie, AK","ADQ","Kodiak, AK",
"KOZ","Ouzinkie, AK","ADQ","Kodiak, AK",
"KOZ","Ouzinkie, AK","ORI","Port Lions, AK",
"KOZ","Ouzinkie, AK","ADQ","Kodiak, AK",
"KOZ","Ouzinkie, AK","KLN","Larsen Bay, AK",
"KOZ","Ouzinkie, AK","NNK","Naknek, AK",
"KOZ","Ouzinkie, AK","ORI","Port Lions, AK",
"KPB","Point Baker, AK","PPV","Port Protection, AK",
"KPB","Point Baker, AK","KCC","Coffman Cove, AK",
"KPB","Point Baker, AK","WFB","Ketchikan, AK",
"KPB","Point Baker, AK","PPV","Port Protection, AK",
"KPN","Kipnuk, AK","CYF","Chefornak, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPN","Kipnuk, AK","KKH","Kongiganak, AK",
"KPN","Kipnuk, AK","WTL","Tuntutuliak, AK",
"KPN","Kipnuk, AK","CYF","Chefornak, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPN","Kipnuk, AK","NUP","Nunapitchuk, AK",
"KPN","Kipnuk, AK","CYF","Chefornak, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPN","Kipnuk, AK","CYF","Chefornak, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPN","Kipnuk, AK","KWK","Kwigillingok, AK",
"KPN","Kipnuk, AK","CYF","Chefornak, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPN","Kipnuk, AK","CYF","Chefornak, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPN","Kipnuk, AK","BET","Bethel, AK",
"KPR","Port Williams, AK","A43","Kodiak Island, AK",
"KPR","Port Williams, AK","KKB","Kitoi Bay, AK",
"KPR","Port Williams, AK","SYB","Seal Bay, AK",
"KPV","Perryville, AK","DLG","Dillingham, AK",
"KPV","Perryville, AK","KCL","Chignik Lagoon, AK",
"KPV","Perryville, AK","KCQ","Chignik, AK",
"KPV","Perryville, AK","PTH","Port Heiden, AK",
"KPV","Perryville, AK","AKN","King Salmon, AK",
"KPV","Perryville, AK","KCG","Chignik Bay, AK",
"KPY","Port Bailey, AK","KWP","West Point, AK",
"KPY","Port Bailey, AK","A43","Kodiak Island, AK",
"KPY","Port Bailey, AK","UGI","Uganik, AK",
"KPY","Port Bailey, AK","KWP","West Point, AK",
"KQA","Akutan, AK","7AK","Akun, AK",
"KQA","Akutan, AK","7AK","Akun, AK",
"KSM","St. Mary's, AK","BET","Bethel, AK",
"KSM","St. Mary's, AK","ANC","Anchorage, AK",
"KSM","St. Mary's, AK","ILI","Iliamna, AK",
"KSM","St. Mary's, AK","ANC","Anchorage, AK",
"KSM","St. Mary's, AK","MOU","Mountain Village, AK",
"KSM","St. Mary's, AK","ATT","Atmautluak, AK",
"KSM","St. Mary's, AK","BET","Bethel, AK",
"KSM","St. Mary's, AK","KSM","St. Mary's, AK",
"KSM","St. Mary's, AK","KUK","Kasigluk, AK",
"KSM","St. Mary's, AK","MLL","Marshall, AK",
"KSM","St. Mary's, AK","PQS","Pilot Station, AK",
"KSM","St. Mary's, AK","TLT","Tuluksak, AK",
"KSM","St. Mary's, AK","BET","Bethel, AK",
"KSM","St. Mary's, AK","AUK","Alakanuk, AK",
"KSM","St. Mary's, AK","ANV","Anvik, AK",
"KSM","St. Mary's, AK","PQS","Pilot Station, AK",
"KSM","St. Mary's, AK","MOU","Mountain Village, AK",
"KSM","St. Mary's, AK","PQS","Pilot Station, AK",
"KSM","St. Mary's, AK","MOU","Mountain Village, AK",
"KSM","St. Mary's, AK","BET","Bethel, AK",
"KSM","St. Mary's, AK","PQS","Pilot Station, AK",
"KSM","St. Mary's, AK","PIP","Pilot Point, AK",
"KSM","St. Mary's, AK","BET","Bethel, AK",
"KSM","St. Mary's, AK","KOT","Kotlik, AK",
"KSM","St. Mary's, AK","NME","Nightmute, AK",
"KSM","St. Mary's, AK","MOU","Mountain Village, AK",
"KSM","St. Mary's, AK","PQS","Pilot Station, AK",
"KSM","St. Mary's, AK","MOU","Mountain Village, AK",
"KSM","St. Mary's, AK","BET","Bethel, AK",
"KSM","St. Mary's, AK","MOU","Mountain Village, AK",
"KSM","St. Mary's, AK","BET","Bethel, AK",
"KSM","St. Mary's, AK","BET","Bethel, AK",
"KSM","St. Mary's, AK","MLL","Marshall, AK",
"KSM","St. Mary's, AK","BET","Bethel, AK",
"KSM","St. Mary's, AK","KOT","Kotlik, AK",
"KSM","St. Mary's, AK","EMK","Emmonak, AK",
"KSM","St. Mary's, AK","OME","Nome, AK",
"KTB","Thorne Bay, AK","HYL","Hollis, AK",
"KTB","Thorne Bay, AK","WFB","Ketchikan, AK",
"KTB","Thorne Bay, AK","CGA","Craig, AK",
"KTB","Thorne Bay, AK","KXA","Kasaan, AK",
"KTB","Thorne Bay, AK","HYL","Hollis, AK",
"KTB","Thorne Bay, AK","WFB","Ketchikan, AK",
"KTB","Thorne Bay, AK","CGA","Craig, AK",
"KTB","Thorne Bay, AK","WFB","Ketchikan, AK",
"KTN","Ketchikan, AK","JNU","Juneau, AK",
"KTN","Ketchikan, AK","SIT","Sitka, AK",
"KTN","Ketchikan, AK","SEA","Seattle, WA",
"KTN","Ketchikan, AK","WRG","Wrangell, AK",
"KTN","Ketchikan, AK","JNU","Juneau, AK",
"KTN","Ketchikan, AK","SIT","Sitka, AK",
"KTN","Ketchikan, AK","SEA","Seattle, WA",
"KTN","Ketchikan, AK","JNU","Juneau, AK",
"KTN","Ketchikan, AK","JNU","Juneau, AK",
"KTN","Ketchikan, AK","SEA","Seattle, WA",
"KTN","Ketchikan, AK","JNU","Juneau, AK",
"KTN","Ketchikan, AK","SIT","Sitka, AK",
"KTN","Ketchikan, AK","SEA","Seattle, WA",
"KTN","Ketchikan, AK","KLW","Klawock, AK",
"KTN","Ketchikan, AK","KLW","Klawock, AK",
"KTN","Ketchikan, AK","KLW","Klawock, AK",
"KTN","Ketchikan, AK","KLW","Klawock, AK",
"KTN","Ketchikan, AK","SEA","Seattle, WA",
"KTN","Ketchikan, AK","SIT","Sitka, AK",
"KTN","Ketchikan, AK","ANC","Anchorage, AK",
"KTN","Ketchikan, AK","SIT","Sitka, AK",
"KTN","Ketchikan, AK","PSG","Petersburg, AK",
"KTN","Ketchikan, AK","ANC","Anchorage, AK",
"KTN","Ketchikan, AK","WRG","Wrangell, AK",
"KTN","Ketchikan, AK","CDV","Cordova, AK",
"KTN","Ketchikan, AK","KTN","Ketchikan, AK",
"KTS","Brevig Mission, AK","TLA","Teller, AK",
"KTS","Brevig Mission, AK","OME","Nome, AK",
"KTS","Brevig Mission, AK","OTZ","Kotzebue, AK",
"KTS","Brevig Mission, AK","OME","Nome, AK",
"KTS","Brevig Mission, AK","SHH","Shishmaref, AK",
"KTS","Brevig Mission, AK","WAA","Wales, AK",
"KTS","Brevig Mission, AK","TLA","Teller, AK",
"KTS","Brevig Mission, AK","OME","Nome, AK",
"KTS","Brevig Mission, AK","OME","Nome, AK",
"KTS","Brevig Mission, AK","SHH","Shishmaref, AK",
"KTS","Brevig Mission, AK","OME","Nome, AK",
"KTS","Brevig Mission, AK","SHH","Shishmaref, AK",
"KTS","Brevig Mission, AK","OME","Nome, AK",
"KTS","Brevig Mission, AK","SHH","Shishmaref, AK",
"KTS","Brevig Mission, AK","OME","Nome, AK",
"KUK","Kasigluk, AK","AKI","Akiak, AK",
"KUK","Kasigluk, AK","ATT","Atmautluak, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","NUP","Nunapitchuk, AK",
"KUK","Kasigluk, AK","ATT","Atmautluak, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","KPN","Kipnuk, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","ANI","Aniak, AK",
"KUK","Kasigluk, AK","MYU","Mekoryuk, AK",
"KUK","Kasigluk, AK","MLL","Marshall, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","NME","Nightmute, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","ATT","Atmautluak, AK",
"KUK","Kasigluk, AK","NUP","Nunapitchuk, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","NUP","Nunapitchuk, AK",
"KUK","Kasigluk, AK","ATT","Atmautluak, AK",
"KUK","Kasigluk, AK","NUP","Nunapitchuk, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KUK","Kasigluk, AK","KWT","Kwethluk, AK",
"KUK","Kasigluk, AK","BET","Bethel, AK",
"KVC","King Cove, AK","CDB","Cold Bay, AK",
"KVC","King Cove, AK","KFP","False Pass, AK",
"KVC","King Cove, AK","ANC","Anchorage, AK",
"KVC","King Cove, AK","SDP","Sandpoint, AK",
"KVL","Kivalina, AK","FAI","Fairbanks, AK",
"KVL","Kivalina, AK","OTZ","Kotzebue, AK",
"KVL","Kivalina, AK","UNK","Unalakleet, AK",
"KVL","Kivalina, AK","PHO","Point Hope, AK",
"KVL","Kivalina, AK","WTK","Noatak, AK",
"KVL","Kivalina, AK","OTZ","Kotzebue, AK",
"KVL","Kivalina, AK","OTZ","Kotzebue, AK",
"KVL","Kivalina, AK","PHO","Point Hope, AK",
"KVL","Kivalina, AK","WTK","Noatak, AK",
"KVL","Kivalina, AK","OTZ","Kotzebue, AK",
"KVL","Kivalina, AK","OTZ","Kotzebue, AK",
"KVL","Kivalina, AK","RDB","Red Dog, AK",
"KVL","Kivalina, AK","BKC","Buckland, AK",
"KVL","Kivalina, AK","WTK","Noatak, AK",
"KVL","Kivalina, AK","OTZ","Kotzebue, AK",
"KVL","Kivalina, AK","SHH","Shishmaref, AK",
"KWK","Kwigillingok, AK","BET","Bethel, AK",
"KWK","Kwigillingok, AK","KKH","Kongiganak, AK",
"KWK","Kwigillingok, AK","BET","Bethel, AK",
"KWK","Kwigillingok, AK","BET","Bethel, AK",
"KWK","Kwigillingok, AK","BET","Bethel, AK",
"KWK","Kwigillingok, AK","BET","Bethel, AK",
"KWK","Kwigillingok, AK","BET","Bethel, AK",
"KWK","Kwigillingok, AK","BET","Bethel, AK",
"KWK","Kwigillingok, AK","KKH","Kongiganak, AK",
"KWK","Kwigillingok, AK","WTL","Tuntutuliak, AK",
"KWK","Kwigillingok, AK","BET","Bethel, AK",
"KWK","Kwigillingok, AK","KKH","Kongiganak, AK",
"KWK","Kwigillingok, AK","WTL","Tuntutuliak, AK",
"KWK","Kwigillingok, AK","EEK","Eek, AK",
"KWK","Kwigillingok, AK","BET","Bethel, AK",
"KWK","Kwigillingok, AK","KKH","Kongiganak, AK",
"KWK","Kwigillingok, AK","KWT","Kwethluk, AK",
"KWN","Quinhagak, AK","DLG","Dillingham, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","EEK","Eek, AK",
"KWN","Quinhagak, AK","PTU","Platinum, AK",
"KWN","Quinhagak, AK","GNU","Goodnews Bay, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","EEK","Eek, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","EEK","Eek, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","EEK","Eek, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","EEK","Eek, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","DLG","Dillingham, AK",
"KWN","Quinhagak, AK","EEK","Eek, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","DLG","Dillingham, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWN","Quinhagak, AK","BET","Bethel, AK",
"KWP","West Point, AK","UGI","Uganik, AK",
"KWP","West Point, AK","A43","Kodiak Island, AK",
"KWP","West Point, AK","KPY","Port Bailey, AK",
"KWP","West Point, AK","UGI","Uganik, AK",
"KWT","Kwethluk, AK","AKI","Akiak, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","KKI","Akiachak, AK",
"KWT","Kwethluk, AK","PKA","Napaskiak, AK",
"KWT","Kwethluk, AK","RSH","Russian Mission, AK",
"KWT","Kwethluk, AK","TLT","Tuluksak, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","ANI","Aniak, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","ANI","Aniak, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","PKA","Napaskiak, AK",
"KWT","Kwethluk, AK","ZNC","Nyac, AK",
"KWT","Kwethluk, AK","GAL","Galena, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","DLG","Dillingham, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KWT","Kwethluk, AK","WTL","Tuntutuliak, AK",
"KWT","Kwethluk, AK","BET","Bethel, AK",
"KXA","Kasaan, AK","HYG","Hydaburg, AK",
"KXA","Kasaan, AK","HYL","Hollis, AK",
"KXA","Kasaan, AK","WFB","Ketchikan, AK",
"KYK","Karluk, AK","ADQ","Kodiak, AK",
"KYK","Karluk, AK","ADQ","Kodiak, AK",
"KYK","Karluk, AK","KOZ","Ouzinkie, AK",
"KYK","Karluk, AK","ORI","Port Lions, AK",
"KYK","Karluk, AK","ADQ","Kodiak, AK",
"KYK","Karluk, AK","KCQ","Chignik, AK",
"KYK","Karluk, AK","AKK","Akhiok, AK",
"KYK","Karluk, AK","ORI","Port Lions, AK",
"KYU","Koyukuk, AK","FAI","Fairbanks, AK",
"KYU","Koyukuk, AK","GAL","Galena, AK",
"KYU","Koyukuk, AK","KAL","Kaltag, AK",
"KYU","Koyukuk, AK","RBY","Ruby, AK",
"KYU","Koyukuk, AK","NUL","Nulato, AK",
"KYU","Koyukuk, AK","FAI","Fairbanks, AK",
"KYU","Koyukuk, AK","FAI","Fairbanks, AK",
"KYU","Koyukuk, AK","GAL","Galena, AK",
"KYU","Koyukuk, AK","NUL","Nulato, AK",
"KZB","Zachar Bay, AK","AOS","Amook Bay, AK",
"KZB","Zachar Bay, AK","A43","Kodiak Island, AK",
"KZB","Zachar Bay, AK","A43","Kodiak Island, AK",
"L41","Marble Canyon, AZ","PGA","Page, AZ",
"L41","Marble Canyon, AZ","BLD","Boulder City, NV",
"L41","Marble Canyon, AZ","1G4","Peach Springs, AZ",
"L41","Marble Canyon, AZ","L41","Marble Canyon, AZ",
"L41","Marble Canyon, AZ","BLD","Boulder City, NV",
"L41","Marble Canyon, AZ","PGA","Page, AZ",
"L41","Marble Canyon, AZ","DQS","Whitmore, AZ",
"L41","Marble Canyon, AZ","GCN","Grand Canyon, AZ",
"L41","Marble Canyon, AZ","DQS","Whitmore, AZ",
"LAF","Lafayette, IN","LRD","Laredo, TX",
"LAL","Lakeland, FL","IAH","Houston, TX",
"LAL","Lakeland, FL","SFO","San Francisco, CA",
"LAL","Lakeland, FL","ORD","Chicago, IL",
"LAL","Lakeland, FL","TOL","Toledo, OH",
"LAL","Lakeland, FL","MSP","Minneapolis, MN",
"LAL","Lakeland, FL","MSY","New Orleans, LA",
"LAL","Lakeland, FL","BDL","Hartford, CT",
"LAL","Lakeland, FL","PHX","Phoenix, AZ",
"LAL","Lakeland, FL","MCI","Kansas City, MO",
"LAL","Lakeland, FL","RIC","Richmond, VA",
"LAL","Lakeland, FL","PHX","Phoenix, AZ",
"LAL","Lakeland, FL","ONT","Ontario, CA",
"LAL","Lakeland, FL","ABE","Allentown/Bethlehem/Easton, PA",
"LAN","Lansing, MI","ORD","Chicago, IL",
"LAN","Lansing, MI","RFD","Rockford, IL",
"LAN","Lansing, MI","SDF","Louisville, KY",
"LAN","Lansing, MI","CLE","Cleveland, OH",
"LAN","Lansing, MI","GYY","Gary, IN",
"LAN","Lansing, MI","SDF","Louisville, KY",
"LAN","Lansing, MI","SDF","Louisville, KY",
"LAN","Lansing, MI","ORD","Chicago, IL",
"LAN","Lansing, MI","DTW","Detroit, MI",
"LAN","Lansing, MI","DCA","Washington, DC",
"LAN","Lansing, MI","SAT","San Antonio, TX",
"LAR","Laramie, WY","DEN","Denver, CO",
"LAS","Las Vegas, NV","SLC","Salt Lake City, UT",
"LAS","Las Vegas, NV","SEA","Seattle, WA",
"LAS","Las Vegas, NV","BOS","Boston, MA",
"LAS","Las Vegas, NV","MSP","Minneapolis, MN",
"LAS","Las Vegas, NV","ATL","Atlanta, GA",
"LAS","Las Vegas, NV","JFK","New York, NY",
"LAS","Las Vegas, NV","DTW","Detroit, MI",
"LAS","Las Vegas, NV","JAX","Jacksonville, FL",
"LAS","Las Vegas, NV","MSP","Minneapolis, MN",
"LAS","Las Vegas, NV","SEA","Seattle, WA",
"LAS","Las Vegas, NV","ATL","Atlanta, GA",
"LAS","Las Vegas, NV","JFK","New York, NY",
"LAS","Las Vegas, NV","DTW","Detroit, MI",
"LAS","Las Vegas, NV","CVG","Cincinnati, OH",
"LAS","Las Vegas, NV","SLC","Salt Lake City, UT",
"LAS","Las Vegas, NV","MSP","Minneapolis, MN",
"LAS","Las Vegas, NV","SEA","Seattle, WA",
"LAS","Las Vegas, NV","RDU","Raleigh/Durham, NC",
"LAS","Las Vegas, NV","ATL","Atlanta, GA",
"LAS","Las Vegas, NV","LAX","Los Angeles, CA",
"LAS","Las Vegas, NV","JFK","New York, NY",
"LAS","Las Vegas, NV","SLC","Salt Lake City, UT",
"LAS","Las Vegas, NV","SLC","Salt Lake City, UT",
"LAS","Las Vegas, NV","DTW","Detroit, MI",
"LAS","Las Vegas, NV","SLC","Salt Lake City, UT",
"LAS","Las Vegas, NV","MSP","Minneapolis, MN",
"LAS","Las Vegas, NV","ATL","Atlanta, GA",
"LAS","Las Vegas, NV","ATL","Atlanta, GA",
"LAS","Las Vegas, NV","MSP","Minneapolis, MN",
"LAS","Las Vegas, NV","ATL","Atlanta, GA",
"LAS","Las Vegas, NV","ATL","Atlanta, GA",
"LAS","Las Vegas, NV","DEN","Denver, CO",
"LAS","Las Vegas, NV","SLC","Salt Lake City, UT",
"LAS","Las Vegas, NV","SAN","San Diego, CA",
"LAS","Las Vegas, NV","MSP","Minneapolis, MN",
"LAS","Las Vegas, NV","PDX","Portland, OR",
"LAS","Las Vegas, NV","LAX","Los Angeles, CA",
"LAS","Las Vegas, NV","SJC","San Jose, CA",
"LAS","Las Vegas, NV","PIA","Peoria, IL",
"LAS","Las Vegas, NV","RAP","Rapid City, SD",
"LAS","Las Vegas, NV","CVG","Cincinnati, OH",
"LAS","Las Vegas, NV","FAT","Fresno, CA",
"LAS","Las Vegas, NV","BOI","Boise, ID",
"LAS","Las Vegas, NV","SAT","San Antonio, TX",
"LAS","Las Vegas, NV","ELP","El Paso, TX",
"LAS","Las Vegas, NV","GFK","Grand Forks, ND",
"LAS","Las Vegas, NV","OMA","Omaha, NE",
"LAS","Las Vegas, NV","LRD","Laredo, TX",
"LAS","Las Vegas, NV","OAK","Oakland, CA",
"LAS","Las Vegas, NV","FCA","Kalispell, MT",
"LAS","Las Vegas, NV","SAN","San Diego, CA",
"LAS","Las Vegas, NV","MFR","Medford, OR",
"LAS","Las Vegas, NV","FNT","Flint, MI",
"LAS","Las Vegas, NV","GEG","Spokane, WA",
"LAS","Las Vegas, NV","EUG","Eugene, OR",
"LAS","Las Vegas, NV","RNO","Reno, NV",
"LAS","Las Vegas, NV","CID","Cedar Rapids/Iowa City, IA",
"LAS","Las Vegas, NV","SGF","Springfield, MO",
"LAS","Las Vegas, NV","GJT","Grand Junction, CO",
"LAS","Las Vegas, NV","IDA","Idaho Falls, ID",
"LAS","Las Vegas, NV","GTF","Great Falls, MT",
"LAS","Las Vegas, NV","PSC","Pasco/Kennewick/Richland, WA",
"LAS","Las Vegas, NV","GRI","Grand Island, NE",
"LAS","Las Vegas, NV","BLI","Bellingham, WA",
"LAS","Las Vegas, NV","ATW","Appleton, WI",
"LAS","Las Vegas, NV","FAR","Fargo, ND",
"LAS","Las Vegas, NV","MSO","Missoula, MT",
"LAS","Las Vegas, NV","ABQ","Albuquerque, NM",
"LAS","Las Vegas, NV","SBN","South Bend, IN",
"LAS","Las Vegas, NV","BIL","Billings, MT",
"LAS","Las Vegas, NV","MEM","Memphis, TN",
"LAS","Las Vegas, NV","RFD","Rockford, IL",
"LAS","Las Vegas, NV","TUL","Tulsa, OK",
"LAS","Las Vegas, NV","MOT","Minot, ND",
"LAS","Las Vegas, NV","BZN","Bozeman, MT",
"LAS","Las Vegas, NV","AUS","Austin, TX",
"LAS","Las Vegas, NV","MRY","Monterey, CA",
"LAS","Las Vegas, NV","SMX","Santa Maria, CA",
"LAS","Las Vegas, NV","SNA","Santa Ana, CA",
"LAS","Las Vegas, NV","TUS","Tucson, AZ",
"LAS","Las Vegas, NV","ICT","Wichita, KS",
"LAS","Las Vegas, NV","SCK","Stockton, CA",
"LAS","Las Vegas, NV","SDF","Louisville, KY",
"LAS","Las Vegas, NV","FSD","Sioux Falls, SD",
"LAS","Las Vegas, NV","DSM","Des Moines, IA",
"LAS","Las Vegas, NV","GRR","Grand Rapids, MI",
"LAS","Las Vegas, NV","OKC","Oklahoma City, OK",
"LAS","Las Vegas, NV","XNA","Fayetteville, AR",
"LAS","Las Vegas, NV","BLV","Belleville, IL",
"LAS","Las Vegas, NV","SHV","Shreveport, LA",
"LAS","Las Vegas, NV","BIS","Bismarck/Mandan, ND",
"LAS","Las Vegas, NV","FWA","Fort Wayne, IN",
"LAS","Las Vegas, NV","MFE","Mission/McAllen/Edinburg, TX",
"LAS","Las Vegas, NV","MLI","Moline, IL",
"LAS","Las Vegas, NV","SDF","Louisville, KY",
"LAS","Las Vegas, NV","PHX","Phoenix, AZ",
"LAS","Las Vegas, NV","SDF","Louisville, KY",
"LAS","Las Vegas, NV","CDC","Cedar City, UT",
"LAS","Las Vegas, NV","SGU","St. George, UT",
"LAS","Las Vegas, NV","RNO","Reno, NV",
"LAS","Las Vegas, NV","MEM","Memphis, TN",
"LAS","Las Vegas, NV","MEM","Memphis, TN",
"LAS","Las Vegas, NV","DAL","Dallas, TX",
"LAS","Las Vegas, NV","UDD","Bermuda Dunes, CA",
"LAS","Las Vegas, NV","PIA","Peoria, IL",
"LAS","Las Vegas, NV","CVG","Cincinnati, OH",
"LAS","Las Vegas, NV","FAT","Fresno, CA",
"LAS","Las Vegas, NV","BOI","Boise, ID",
"LAS","Las Vegas, NV","TYS","Knoxville, TN",
"LAS","Las Vegas, NV","LRD","Laredo, TX",
"LAS","Las Vegas, NV","AVL","Asheville, NC",
"LAS","Las Vegas, NV","AZA","Phoenix, AZ",
"LAS","Las Vegas, NV","RNO","Reno, NV",
"LAS","Las Vegas, NV","CID","Cedar Rapids/Iowa City, IA",
"LAS","Las Vegas, NV","SGF","Springfield, MO",
"LAS","Las Vegas, NV","ATW","Appleton, WI",
"LAS","Las Vegas, NV","FAR","Fargo, ND",
"LAS","Las Vegas, NV","SBN","South Bend, IN",
"LAS","Las Vegas, NV","MEM","Memphis, TN",
"LAS","Las Vegas, NV","IND","Indianapolis, IN",
"LAS","Las Vegas, NV","TUL","Tulsa, OK",
"LAS","Las Vegas, NV","AUS","Austin, TX",
"LAS","Las Vegas, NV","SCK","Stockton, CA",
"LAS","Las Vegas, NV","DSM","Des Moines, IA",
